,Referred_a_Friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Regular_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Gender,Age,Married,Number_of_Dependents,Zip_Code,Population,CLTV,Churn_Category,Total_Customer_Svc_Requests,Product/Service_Issues_Reported,Customer_Satisfaction,Churn_Value
6657,1,1,19,1.210526315789474,1,31.58,1,0,2.0,0,0,0,0,0,0,0,0,0,2,1,1,24.9,467.7,0.0,0.0,600.02,2,20,1,1,95918,1477,5396,1.0,1,1,0,0
6658,1,1,35,1.1578947368421053,1,26.09,0,1,2.0,56,1,0,1,1,1,1,1,1,3,1,1,106.9,3756.45,34.47,0.0,913.15,2,33,1,3,95920,303,5447,1.0,0,0,0,0
6659,0,0,32,1.1052631578947372,1,41.53,1,1,3.0,28,0,0,1,0,1,1,1,0,3,1,1,101.35,3334.9,0.0,934.0,1328.96,2,33,0,0,95922,632,4341,1.0,0,0,0,0
6660,1,1,17,1.0526315789473686,1,20.23,0,1,3.0,69,1,0,0,1,0,0,0,1,3,1,2,55.35,920.5,0.0,0.0,343.91,2,25,1,3,95923,86,5465,1.0,1,0,0,0
6661,1,1,67,1.0,1,46.9,0,1,1.0,28,0,1,0,0,0,0,0,0,1,0,2,50.55,3431.75,0.0,961.0,3142.3,2,44,1,3,95925,262,5122,1.0,2,0,0,0
6662,0,0,9,3.0,1,43.83,0,0,1.5,0,0,0,0,0,0,0,0,0,3,0,1,19.5,150.35,0.0,0.0,394.47,2,56,0,0,95926,35808,4883,1.0,3,0,0,0
6663,0,0,4,5.0,1,31.57,1,1,2.0,18,1,0,0,0,1,0,0,0,3,0,1,90.65,367.95,0.0,66.0,126.28,1,43,0,0,95930,282,3559,1.0,0,0,0,0
6664,0,0,60,5.0,1,35.13,0,1,2.0,3,1,0,1,1,1,1,1,1,1,0,2,79.0,4801.1,0.0,0.0,2107.8,1,62,0,0,95934,178,4807,1.0,0,0,0,0
6665,0,0,1,5.0,1,17.94,0,0,1.6666666666666667,0,0,0,0,0,0,0,0,0,3,0,2,19.55,19.55,0.0,0.0,17.94,1,35,0,0,95936,404,3718,1.0,1,0,0,0
6666,1,1,27,4.25,1,2.4,0,0,1.3333333333333335,0,0,0,0,0,0,0,0,0,2,0,2,19.9,550.1,0.0,0.0,64.8,2,36,1,3,95937,19,4870,1.0,0,0,0,0
6667,0,0,15,3.5,1,13.8,1,1,1.0,59,1,0,0,0,1,0,0,0,3,1,1,87.75,1242.2,0.0,733.0,207.0,1,20,0,0,95939,587,5415,1.0,1,0,0,0
6668,0,0,41,2.75,1,7.83,1,1,1.0,19,1,0,0,0,0,0,0,1,3,1,2,81.3,3190.65,0.0,0.0,321.03000000000003,2,32,0,0,95942,1351,2299,1.0,1,1,0,0
6669,1,1,59,2.0,0,0.0,0,1,3.0,53,0,0,0,0,1,1,1,1,3,1,1,44.3,2666.75,0.0,0.0,0.0,1,21,1,0,95943,1454,5905,1.0,0,0,0,0
6670,0,0,50,2.0,1,36.11,0,1,3.0,20,0,0,0,0,0,0,0,1,2,0,2,70.35,3533.6,0.0,0.0,1805.5,2,45,0,2,95944,76,5521,1.0,2,0,0,0
6671,1,1,17,3.5,0,0.0,0,1,2.0,52,1,0,1,0,1,0,0,1,1,0,2,44.45,792.15,0.0,0.0,0.0,1,20,1,2,95945,23990,3522,1.0,3,0,0,0
6672,1,1,6,5.0,1,34.7,0,1,3.0,51,1,0,0,0,0,0,0,1,3,1,1,49.15,295.65,0.0,0.0,208.2,1,48,1,3,95946,9752,4076,1.0,1,0,0,0
6673,1,1,49,2.0,1,14.21,0,1,1.0,23,0,1,0,0,1,0,0,0,3,1,2,85.3,4297.95,0.0,989.0,696.2900000000001,1,44,1,0,95949,17922,4696,1.0,2,0,0,0
6674,1,1,59,2.0,1,20.5,1,1,1.0,53,1,0,0,1,0,1,1,0,1,1,2,69.1,4096.9,0.0,2171.0,1209.5,1,30,1,0,95951,1931,4765,1.0,0,0,0,0
6675,1,1,59,2.0,1,2.47,0,0,1.0,0,0,0,0,0,0,0,0,0,2,0,2,20.6,1286.0,0.0,0.0,145.73000000000002,2,45,1,2,95954,11168,6325,1.0,0,0,0,0
6676,0,0,18,2.6666666666666665,1,4.38,1,1,1.0,20,0,0,0,0,0,0,0,0,3,0,2,74.15,1387.0,0.0,277.0,78.84,1,63,0,0,95955,1146,2643,1.0,2,0,0,0
6677,0,0,10,3.333333333333333,1,17.98,1,1,2.0,26,0,0,0,0,0,0,0,1,3,0,1,75.05,786.3,0.0,0.0,179.8,1,22,0,0,95956,301,3399,1.0,1,0,0,0
6678,1,1,14,4.0,1,44.95,0,1,3.0,19,0,0,0,0,0,0,0,0,1,0,1,44.6,641.25,0.0,122.0,629.3000000000001,1,57,1,0,95957,776,4612,1.0,0,0,0,0
6679,0,0,35,4.5,1,17.2,0,0,2.0,0,0,0,0,0,0,0,0,0,2,0,1,21.45,705.45,0.0,0.0,602.0,1,47,0,0,95959,17269,3967,1.0,1,0,0,0
6680,1,1,8,5.0,1,6.78,0,1,1.0,24,0,0,0,0,0,0,0,1,1,1,2,43.45,345.5,0.0,0.0,54.24,1,48,1,2,95960,565,4184,1.0,1,0,0,0
6681,1,1,18,4.0,1,28.06,0,0,1.5,0,0,0,0,0,0,0,0,0,1,0,1,20.05,345.9,0.0,0.0,505.08,1,56,1,3,95961,6439,4458,1.0,1,0,0,0
6682,1,1,60,2.0,1,48.04,1,1,2.0,76,1,1,0,0,1,0,0,1,1,0,1,94.15,5811.8,0.0,441.7,2882.4,2,35,1,3,95962,1519,6399,1.0,0,0,0,0
6683,0,0,6,5.0,1,7.35,0,0,2.0,0,0,0,0,0,0,0,0,0,2,0,2,19.55,124.45,0.0,0.0,44.1,2,61,0,0,95965,17782,5980,1.0,2,0,0,0
6684,0,0,19,4.0,1,8.02,1,1,2.0,57,1,1,0,1,1,0,0,0,3,1,2,75.9,1375.6,0.0,784.0,152.38,2,49,0,3,95966,28382,4198,1.0,1,0,0,0
6685,1,1,53,2.0,1,37.57,1,1,1.0,15,1,1,0,1,0,0,0,0,1,0,1,64.15,3491.55,0.0,524.0,1991.21,1,35,1,2,95968,1254,5570,1.0,0,0,0,0
6686,1,1,60,2.0,1,30.23,1,1,1.0,14,0,1,1,1,1,1,1,0,2,1,2,110.8,6640.7,9.79,930.0,1813.8,2,34,1,0,95970,495,5942,1.0,0,0,0,0
6687,0,0,13,4.0,1,25.33,0,1,1.0,27,0,0,1,1,0,0,0,1,3,0,2,53.45,718.1,26.37,0.0,329.29,2,40,0,1,95973,26971,4335,1.0,1,1,0,0
6688,1,1,5,4.0,1,1.38,0,1,3.0,16,0,0,0,0,0,0,0,1,3,0,2,69.95,320.4,0.0,0.0,6.9,2,47,1,2,95974,74,3850,1.0,0,0,0,0
6689,1,1,13,4.0,1,44.05,0,1,3.0,19,0,0,1,0,1,1,1,1,3,0,1,97.0,1334.45,0.0,0.0,572.65,1,60,1,1,95977,963,5282,1.0,0,0,0,0
6690,0,0,37,3.0,1,44.52,1,1,1.0,6,1,1,1,1,1,1,1,1,1,1,1,90.6,3358.65,8.96,0.0,1647.24,1,42,0,0,95978,28,2546,1.0,2,0,0,0
6691,0,0,64,2.0,1,48.41,0,1,1.0,22,1,0,0,0,0,0,0,1,3,1,2,73.55,4764.0,21.9,0.0,3098.24,1,40,1,0,95979,844,5018,1.0,1,0,0,0
6692,1,1,61,2.0,1,25.14,1,1,3.0,13,0,1,0,1,0,1,1,1,2,1,1,94.35,5703.0,29.88,0.0,1533.54,2,55,1,0,95982,3193,4676,1.0,0,0,0,0
6693,0,0,26,2.6666666666666665,1,6.38,0,0,3.0,0,0,0,0,0,0,0,0,0,1,0,2,19.4,525.55,4.25,0.0,165.88,1,29,0,0,95986,145,4602,1.0,0,0,0,0
6694,1,4,24,3.333333333333333,1,27.38,0,0,3.0,0,0,0,0,0,0,0,0,0,2,0,2,19.75,483.15,16.56,0.0,657.12,1,32,1,0,95988,8812,3455,1.0,0,0,0,0
6695,1,5,17,4.0,0,0.0,0,1,3.0,27,0,0,1,1,1,1,1,0,1,0,1,54.6,934.8,47.73,252.0,0.0,1,29,1,0,95991,34967,4590,1.0,1,0,0,0
6696,0,0,26,3.0,0,0.0,0,1,2.0,27,0,0,1,0,0,0,0,1,3,1,2,29.8,786.5,10.28,21.24,0.0,2,24,0,2,95993,27786,3746,1.0,2,0,0,0
6697,0,0,52,2.0,1,5.42,1,1,3.0,22,0,1,1,0,1,1,1,0,3,1,1,103.05,5364.8,46.67,1180.0,281.84,1,33,0,0,96003,41476,5432,1.0,2,0,0,0
6698,0,0,1,3.0,1,29.19,0,0,2.5,0,0,0,0,0,0,0,0,0,3,0,2,20.3,20.3,0.0,0.0,29.19,1,22,0,0,96007,21418,5203,1.0,0,0,0,0
6699,0,0,21,4.0,0,0.0,0,1,2.0,4,1,0,0,1,0,0,0,0,2,0,2,35.1,770.4,0.0,31.0,0.0,2,34,0,0,96008,899,2991,1.0,2,0,0,0
6700,1,2,67,1.0,1,25.46,1,1,1.0,73,0,1,1,0,1,1,1,1,1,1,1,105.7,6816.95,0.0,0.0,1705.8200000000002,2,23,1,0,96009,595,5027,1.0,1,0,0,0
6701,1,10,44,2.0,1,43.7,0,1,3.0,75,1,0,0,1,0,0,0,0,3,0,1,56.25,2419.55,14.78,1815.0,1922.8,2,36,1,3,96010,269,3918,1.0,0,0,0,0
6702,1,1,70,1.0,0,0.0,0,1,1.0,47,0,1,1,1,1,1,1,0,1,0,1,60.35,4138.7,49.23,1945.0,0.0,1,19,1,3,96011,265,4122,1.0,2,0,0,0
6703,1,1,56,2.0,1,22.74,0,1,1.0,13,1,1,1,0,0,0,0,1,2,1,1,59.8,3457.45,35.01,0.0,1273.4399999999998,1,45,1,2,96014,290,4964,1.0,0,0,0,0
6704,1,10,46,2.0,1,49.26,1,1,3.0,18,1,0,1,1,0,1,1,0,2,0,2,99.65,4630.2,9.35,833.0,2265.96,2,32,1,1,96020,2664,4736,1.0,0,0,0,0
6705,1,6,63,2.0,1,25.32,0,1,1.0,11,1,0,0,0,0,0,0,0,2,1,1,50.65,3221.25,37.04,354.0,1595.16,2,37,1,1,96021,13840,4847,1.0,1,0,0,0
6706,0,0,11,4.0,1,28.76,0,1,1.0,27,0,1,1,1,0,0,0,0,3,1,1,60.9,688.5,49.24,186.0,316.36,1,23,0,0,96022,12348,2726,1.0,1,0,0,0
6707,1,6,15,4.0,1,24.36,1,1,1.0,59,0,0,1,1,0,0,0,1,3,1,1,59.65,867.1,32.65,0.0,365.4,1,22,1,2,96023,1162,3974,1.0,0,0,0,0
6708,1,8,72,1.0,0,0.0,0,1,1.0,12,1,1,1,1,1,1,1,1,2,1,1,64.7,4746.05,0.0,0.0,0.0,1,33,1,0,96024,960,6075,1.0,0,0,0,0
6709,1,3,6,1.5,1,30.17,0,1,1.0,48,0,0,0,0,1,0,0,0,3,0,1,54.85,355.1,39.15,170.0,181.02,2,23,1,2,96028,1902,5729,1.0,2,0,0,0
6710,1,4,63,2.0,1,48.62,1,1,2.0,28,0,1,0,0,0,1,1,0,1,1,1,91.35,5764.7,18.78,1614.0,3063.06,1,62,1,2,96031,170,4512,1.0,2,0,0,0
6711,1,2,18,4.0,1,39.56,1,0,2.5,0,0,0,0,0,0,0,0,0,2,0,2,25.1,428.45,14.57,0.0,712.08,2,33,1,1,96033,373,3675,1.0,0,0,0,0
6712,1,9,43,2.0,0,0.0,0,1,3.0,21,1,0,0,1,0,0,0,0,3,0,1,34.0,1505.35,49.22,316.0,0.0,2,34,1,0,96034,392,5409,1.0,0,0,0,0
6713,0,0,15,4.0,0,0.0,0,1,3.0,25,1,1,1,1,0,0,0,1,1,0,2,45.9,693.45,16.27,0.0,0.0,2,60,0,0,96035,3357,3572,1.0,2,0,0,0
6714,1,1,55,2.0,1,40.94,0,0,2.3333333333333335,0,0,0,0,0,0,0,0,0,2,0,2,20.5,1177.95,5.83,0.0,2251.7,1,57,1,3,96038,616,5011,1.0,0,0,0,0
6715,1,2,70,1.0,1,31.78,0,0,1.6666666666666667,0,0,0,0,0,0,0,0,0,2,0,2,20.35,1458.1,35.44,0.0,2224.6,1,38,1,1,92028,42239,5748,1.0,1,2,0,0
6716,0,0,25,1.6,1,1.22,0,1,1.0,10,0,1,0,1,0,1,1,0,3,1,1,65.8,1679.65,29.29,168.0,30.5,2,33,0,0,96047,911,3962,1.0,0,0,0,0
6717,0,0,1,2.2,0,0.0,0,1,3.0,29,0,0,0,0,0,0,0,1,3,0,2,24.4,24.4,0.0,0.0,0.0,1,45,0,0,96054,386,4570,1.0,1,0,0,0
6718,1,7,26,2.8,1,23.31,0,1,1.0,20,0,1,0,1,1,1,1,1,3,1,1,73.05,1959.5,47.59,0.0,606.06,2,35,1,0,96057,1586,2753,1.0,1,1,0,0
6719,0,0,34,3.4,1,45.56,0,1,1.0,7,1,1,0,0,0,1,1,1,1,0,1,64.35,2053.05,46.39,14.37,1549.04,2,55,0,0,96058,816,3445,1.0,0,0,0,0
6720,0,0,19,4.0,1,35.45,0,0,1.0,0,0,0,0,0,0,0,0,0,2,0,2,20.5,398.55,24.07,0.0,673.5500000000001,2,29,0,1,96059,598,4855,1.0,1,0,0,0
6721,1,5,62,2.0,1,32.92,0,1,1.0,71,1,0,1,0,0,0,0,1,1,0,2,54.75,3425.35,8.5,0.0,2041.04,2,22,1,3,96062,830,5010,1.0,1,0,0,0
6722,0,0,24,2.0,1,33.97,0,1,3.0,22,1,0,0,0,0,0,0,1,3,1,1,51.15,1275.7,0.0,28.07,815.28,1,60,0,0,96065,431,5796,1.0,0,0,0,0
6723,1,6,31,2.0,1,25.04,0,1,1.0,71,0,0,1,1,0,0,0,0,3,0,2,54.35,1647.0,0.0,1169.0,776.24,1,20,1,1,96068,240,3615,1.0,1,0,0,0
6724,1,5,63,2.0,1,20.51,0,1,3.0,51,0,1,0,0,1,1,1,1,1,1,1,96.0,6109.75,0.0,0.0,1292.13,2,20,1,0,96073,4931,5016,1.0,0,0,0,0
6725,1,8,61,2.0,0,0.0,0,1,3.0,26,0,1,1,1,1,1,1,1,2,1,1,61.45,3751.15,0.0,0.0,0.0,2,46,1,3,96075,433,5063,1.0,0,0,0,0
6726,0,0,18,4.0,1,1.42,0,0,2.6666666666666665,0,0,0,0,0,0,0,0,0,1,0,2,19.65,411.25,0.0,0.0,25.56,1,32,0,0,96080,26438,4695,1.0,2,0,0,0
6727,0,0,6,3.3333333333333335,1,30.01,0,0,2.3333333333333335,0,0,0,0,0,0,0,0,0,1,0,2,19.0,105.5,0.0,0.0,180.06,2,38,1,3,96084,459,5518,1.0,2,1,0,0
6728,0,0,33,2.666666666666667,1,16.57,1,1,2.0,30,0,1,0,0,1,1,1,0,3,1,1,100.0,3320.6,0.0,996.0,546.8100000000001,2,44,0,0,96085,88,4643,1.0,1,0,0,0
6729,1,3,56,2.0,1,7.0,0,1,1.0,18,0,0,1,1,1,1,1,1,3,1,1,98.7,5669.5,0.0,0.0,392.0,2,62,1,0,96087,528,5141,1.0,1,0,0,0
6730,0,0,23,4.0,1,1.2,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,2,19.8,465.45,0.0,0.0,27.6,1,50,0,3,96088,4231,3058,1.0,1,0,0,0
6731,0,0,9,3.25,1,1.85,0,1,1.0,22,0,0,1,0,0,0,0,0,3,1,1,73.8,704.3,0.0,155.0,16.650000000000002,1,54,0,0,96090,405,4895,1.0,1,0,0,0
6732,0,0,5,2.5,1,22.16,0,0,1.5,0,0,0,0,0,0,0,0,0,3,0,2,20.05,95.55,0.0,0.0,110.8,1,26,0,0,96093,3749,2483,1.0,2,1,0,0
6733,1,6,61,1.75,1,27.66,1,1,2.0,29,1,1,0,0,1,1,1,0,3,1,1,106.2,6375.2,0.0,1849.0,1687.26,1,40,1,0,96094,5896,6298,1.0,0,0,0,0
6734,1,5,70,1.0,1,40.77,1,1,1.0,71,1,1,1,1,1,1,1,0,2,1,2,116.55,8152.3,0.0,5788.0,2853.9,1,21,1,2,96096,843,6116,1.0,1,0,0,0
6735,0,0,15,4.0,1,10.12,1,1,3.0,15,1,0,0,0,1,1,1,1,3,1,1,99.7,1566.75,0.0,23.5,151.79999999999998,1,53,0,0,96097,9538,4157,1.0,0,0,0,0
6736,1,8,8,3.75,1,11.57,0,0,2.6666666666666665,0,0,0,0,0,0,0,0,0,2,0,2,19.7,130.25,0.0,0.0,92.56,1,27,1,1,96101,5096,5962,1.0,2,0,0,0
6737,1,10,8,3.5,1,13.21,0,0,2.3333333333333335,0,0,0,0,0,0,0,0,0,2,0,2,19.5,162.15,0.0,0.0,105.68,2,19,1,2,96103,1839,3598,1.0,0,0,0,0
6738,0,0,4,3.25,0,0.0,0,1,2.0,2,1,0,0,0,0,0,0,1,3,1,2,29.15,110.05,0.0,0.0,0.0,2,53,0,0,96104,857,2657,1.0,1,0,0,0
6739,0,0,34,3.0,1,43.17,0,1,3.0,8,1,1,0,0,0,0,0,0,1,0,2,55.0,1885.15,0.0,151.0,1467.78,2,31,0,0,96105,650,4027,1.0,0,0,0,0
6740,1,1,68,1.0,1,11.83,1,1,1.0,21,1,1,1,1,1,1,1,1,2,1,2,90.8,6302.85,0.0,0.0,804.44,1,38,1,0,96106,88,4265,1.0,0,0,0,0
6741,1,10,45,2.5,0,0.0,0,1,2.0,19,0,1,1,1,0,1,1,1,1,0,1,51.0,2264.5,0.0,43.03,0.0,2,52,1,2,96107,1332,4534,1.0,2,0,0,0
6742,0,0,22,4.0,1,32.75,1,1,3.0,24,1,0,0,1,0,0,0,1,3,1,2,59.05,1253.5,0.0,0.0,720.5,2,33,0,0,96109,1177,3995,1.0,0,0,0,0
6743,0,0,2,2.5,1,12.68,0,0,2.5,0,0,0,0,0,0,0,0,0,3,0,2,20.3,41.2,0.0,0.0,25.36,2,39,0,0,96110,132,5074,1.0,2,2,0,0
6744,1,4,70,1.0,1,38.58,1,1,2.0,25,0,1,1,1,1,0,0,1,2,0,1,72.95,5265.55,0.0,0.0,2700.6,1,50,1,0,96112,231,6466,1.0,0,0,0,0
6745,0,0,10,4.0,1,14.24,1,1,1.0,26,1,0,1,1,0,1,1,1,1,0,2,73.55,693.3,0.0,0.0,142.4,2,23,0,1,96113,946,4434,1.0,2,1,0,0
6746,0,0,72,1.0,1,29.03,1,1,3.0,27,1,0,1,1,1,1,1,0,2,0,2,84.3,5997.1,0.0,1619.0,2090.16,1,55,0,0,96114,3093,6012,1.0,1,1,0,0
6747,1,10,49,1.0,1,9.07,0,1,1.0,82,0,1,1,0,1,1,1,1,1,0,2,78.0,3824.2,0.0,0.0,444.43,2,23,1,1,92028,42239,4200,1.0,0,0,0,0
6748,0,0,71,1.0,1,2.93,1,1,1.0,10,1,1,1,0,1,1,1,1,2,1,2,106.75,7283.25,0.0,0.0,208.03,2,57,0,0,96117,385,5610,1.0,0,0,0,0
6749,0,0,22,1.0,1,35.4,0,0,1.2857142857142856,0,0,0,0,0,0,0,0,0,1,1,2,19.25,412.55,0.0,0.0,778.8,2,50,0,0,96118,1822,2691,1.0,1,0,0,0
6750,1,10,50,1.0,1,10.13,0,0,1.5714285714285714,0,0,0,0,0,0,0,0,0,2,0,2,20.55,1070.25,0.0,0.0,506.50000000000006,2,37,1,3,96119,85,4878,1.0,2,0,0,0
6751,1,5,43,1.0,1,35.2,0,0,1.8571428571428572,0,0,0,0,0,0,0,0,0,1,0,2,20.0,817.95,0.0,0.0,1513.6,2,51,1,2,96120,957,4882,1.0,2,0,0,0
6752,1,5,45,1.0,1,37.57,1,0,2.142857142857143,0,0,0,0,0,0,0,0,0,2,1,2,24.65,1171.3,0.0,0.0,1690.65,2,21,1,1,96121,481,2194,1.0,1,0,0,0
6753,0,0,23,1.0,1,7.11,1,0,2.4285714285714284,0,0,0,0,0,0,0,0,0,2,0,2,23.85,625.65,0.0,0.0,163.53,2,61,1,3,96123,61,5945,1.0,0,0,0,0
6754,1,8,68,1.0,1,17.12,1,0,2.7142857142857144,0,0,0,0,0,0,0,0,0,2,0,2,25.8,1911.5,0.0,0.0,1164.16,2,41,1,0,96124,322,4747,1.0,2,2,0,0
6755,0,0,26,3.0,1,3.26,0,1,3.0,6,0,0,0,1,1,0,0,1,1,0,2,59.45,1507.0,0.0,0.0,84.75999999999999,1,47,0,0,96128,408,2074,1.0,0,0,0,0
6756,0,0,14,2.0,1,9.19,0,0,3.0,0,0,0,0,0,0,0,0,0,3,1,1,20.05,299.3,0.0,0.0,128.66,1,27,0,0,96132,72,5728,1.0,0,0,0,0
6757,1,2,71,1.0,1,28.21,0,1,3.0,19,1,0,1,1,1,1,1,1,2,1,1,82.55,5832.65,0.0,0.0,2002.91,1,34,1,0,96133,116,4668,1.0,3,0,0,0
6758,0,0,64,1.2857142857142856,1,5.49,1,1,3.0,69,1,1,1,1,1,0,0,1,1,0,1,81.25,5567.55,0.0,0.0,351.36,1,25,0,0,96134,2595,4761,1.0,0,0,0,0
6759,0,0,57,1.5714285714285714,1,6.45,0,1,1.0,3,1,1,1,1,1,0,0,1,2,1,2,74.3,4166.35,0.0,0.0,367.65,2,61,0,0,96137,4158,5741,1.0,2,0,0,0
6760,1,4,40,1.8571428571428572,1,29.42,1,1,1.0,23,0,1,1,0,1,0,0,1,3,1,2,96.35,3915.4,0.0,0.0,1176.8000000000002,2,51,1,2,96143,4806,2004,1.0,1,0,0,0
6761,1,3,14,2.142857142857143,1,22.14,1,1,3.0,11,0,0,0,1,1,0,0,0,3,1,2,66.6,979.5,0.0,108.0,309.96000000000004,1,48,1,0,96145,4002,3516,1.0,2,0,0,0
6762,1,2,2,2.4285714285714284,1,30.87,0,1,1.0,19,0,0,0,0,0,0,0,1,3,1,1,44.5,90.05,0.0,0.0,61.74,1,33,1,1,96146,942,5456,1.0,1,0,0,0
6763,0,0,5,2.7142857142857144,1,12.35,0,1,2.0,13,0,0,0,0,1,0,0,1,3,1,2,80.1,398.55,0.0,0.0,61.75,1,56,0,0,90003,58198,5225,1.0,2,0,0,0
6764,1,5,29,3.0,1,36.7,1,1,3.0,69,1,0,0,1,1,0,0,1,1,0,1,69.05,1958.45,0.0,135.13,1064.3000000000002,1,26,1,2,90004,67852,4459,1.0,2,0,0,0
6765,0,0,3,5.0,1,14.79,0,0,2.6666666666666665,0,0,0,0,0,0,0,0,0,3,0,2,20.4,63.15,0.0,0.0,44.37,2,42,0,0,90006,62784,5695,1.0,1,0,0,0
6766,1,8,71,1.0,1,14.86,0,0,2.3333333333333335,0,0,0,0,0,0,0,0,0,2,0,2,19.7,1301.1,0.0,0.0,1055.06,1,53,1,1,90007,45025,4808,1.0,2,0,0,0
6767,0,0,9,5.0,1,27.64,0,1,2.0,29,0,1,0,0,0,0,0,1,3,1,1,50.1,484.05,0.0,14.04,248.76,1,34,0,2,90008,30852,4738,1.0,1,0,0,0
6768,0,0,48,4.0,1,45.51,1,1,1.0,27,1,1,1,0,1,1,1,1,1,1,2,83.45,3887.85,0.0,104.97,2184.48,2,30,0,0,90011,101215,4250,1.0,0,0,0,0
6769,0,0,26,3.0,1,49.87,1,1,3.0,48,1,1,0,0,0,0,0,1,3,1,2,86.65,2208.75,0.0,106.02,1296.62,1,19,0,0,90012,30596,4469,1.0,0,0,0,0
6770,0,0,9,5.0,1,34.79,0,0,2.3333333333333335,0,0,0,0,0,0,0,0,0,3,0,1,20.15,238.15,0.0,0.0,313.11,2,63,0,0,90013,9732,3772,1.0,1,2,0,0
6771,1,9,46,5.0,1,12.68,0,0,1.6666666666666667,0,0,0,0,0,0,0,0,0,2,0,2,19.4,958.15,0.0,0.0,583.28,2,46,1,3,90015,15140,4630,1.0,0,0,0,0
6772,1,3,64,5.0,0,0.0,0,1,1.0,19,1,0,1,1,1,1,1,1,2,1,1,60.05,3845.45,0.0,0.0,0.0,1,48,1,1,90018,47143,4120,1.0,0,0,0,0
6773,1,6,59,5.0,1,31.43,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,2,20.35,1267.0,0.0,0.0,1854.37,2,29,1,0,90021,3012,5757,1.0,2,0,0,0
6774,0,0,7,5.0,1,36.49,0,1,1.0,42,0,1,0,0,1,1,1,0,1,1,2,94.05,633.45,0.0,266.0,255.43,2,20,0,0,90022,68701,5545,1.0,0,0,0,0
6775,1,7,25,3.0,1,11.6,1,1,1.0,10,0,0,1,0,0,0,0,1,3,0,2,55.55,1405.3,0.0,0.0,290.0,1,49,1,0,90025,41175,2950,1.0,2,0,0,0
6776,1,9,24,3.0,1,35.8,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,2,20.1,533.9,0.0,0.0,859.1999999999999,1,56,1,0,90029,41713,5689,1.0,2,0,0,0
6777,1,5,10,2.0,1,26.37,1,1,1.0,26,1,1,0,0,1,0,0,1,1,0,1,70.3,676.15,0.0,17.58,263.7,2,42,1,1,90031,38415,5496,1.0,0,0,0,0
6778,1,7,69,1.0,1,14.18,0,1,1.0,16,1,1,0,0,0,0,0,0,1,1,2,53.65,3804.4,0.0,609.0,978.42,1,36,1,0,90032,46960,6092,1.0,1,0,0,0
6779,0,0,57,1.6666666666666665,1,38.73,0,0,1.5,0,0,0,0,0,0,0,0,0,2,0,2,20.75,1118.8,0.0,0.0,2207.61,1,37,0,0,90033,49431,6271,1.0,1,0,0,0
6780,1,2,50,2.333333333333333,1,36.21,0,1,2.0,22,0,1,1,1,1,1,1,1,1,1,1,103.4,5236.4,0.0,0.0,1810.5,1,38,1,1,90034,58218,5437,1.0,2,0,0,0
6781,1,2,28,3.0,0,0.0,0,1,3.0,19,1,0,1,1,1,0,0,1,1,0,2,50.8,1386.8,0.0,0.0,0.0,1,42,1,1,90035,27799,3240,1.0,2,0,0,0
6782,0,0,25,3.0,1,7.55,0,1,1.0,71,1,1,0,1,1,1,1,0,3,1,2,79.0,1902.0,0.0,1350.0,188.75,1,28,0,0,90037,56709,5263,1.0,1,0,0,0
6783,1,1,61,2.5,1,21.96,1,1,1.0,2,0,0,0,0,1,1,1,0,1,1,1,96.5,5673.7,0.0,113.0,1339.56,1,46,1,0,90039,29310,5926,1.0,2,0,0,0
6784,0,0,2,2.0,1,35.5,0,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,3,0,2,20.1,39.8,0.0,0.0,71.0,2,60,0,0,90040,9805,2051,1.0,1,0,0,0
6785,1,3,51,1.5,1,37.63,0,0,1.6666666666666665,0,0,0,0,0,0,0,0,0,1,0,2,19.4,997.75,0.0,0.0,1919.13,1,38,1,3,90041,27866,4025,1.0,1,0,0,0
6786,1,10,71,1.0,1,48.76,0,1,2.0,71,1,0,1,0,1,1,1,1,2,0,2,77.55,5574.35,0.0,0.0,3461.96,2,21,1,3,90042,64672,5097,1.0,0,0,0,0
6787,1,10,20,3.0,1,14.79,0,0,2.25,0,0,0,0,0,0,0,0,0,3,0,2,20.05,406.05,0.0,0.0,295.79999999999995,2,31,1,2,90043,44764,2698,1.0,0,0,0,0
6788,1,8,6,5.0,1,23.73,0,0,2.5,0,0,0,0,0,0,0,0,0,3,0,2,19.85,138.85,0.0,0.0,142.38,1,54,1,2,90044,87383,2186,1.0,0,0,0,0
6789,0,0,6,5.0,1,43.18,0,0,2.75,0,0,0,0,0,0,0,0,0,3,0,2,20.2,123.65,0.0,0.0,259.08,2,64,0,0,90045,39334,5029,1.0,1,0,0,0
